сыр бонгрейн фол эпи;;28.80;;16.00;;1.80;;267.00;;0.00
сыр бри;;21.00;;23.00;;0.00;;291.00;;0.00
сыр брынза (из коровьего молока);;17.90;;20.10;;0.00;;260.00;;0.00
сыр брынза (из овечьего молока);;14.60;;25.50;;0.00;;298.00;;0.00
сыр брынза сербская;;11.90;;15.50;;2.60;;208.00;;0.00
сыр вырусский;;29.00;;15.00;;0.00;;258.00;;0.00
сыр гауда;;25.00;;27.00;;2.00;;356.00;;0.00
сыр голландский;;26.00;;26.80;;0.00;;352.00;;0.00
сыр горгонзола;;19.00;;26.00;;0.00;;330.00;;0.00
сыр горный;;29.30;;29.70;;1.00;;400.00;;0.00
сыр грана падано;;33.00;;28.00;;0.00;;384.00;;0.00
сыр грюйер;;27.00;;31.00;;0.00;;396.00;;0.00
сыр датский;;25.00;;24.30;;0.00;;330.00;;0.00
сыр деревенский;;10.30;;5.30;;3.00;;103.00;;0.00
сыр джугас;;33.00;;25.00;;1.70;;364.00;;0.00
сыр домашний;;12.70;;5.00;;4.00;;113.00;;0.00
сыр дор блю;;21.00;;30.00;;0.00;;354.00;;0.00
сыр дор блю a la creme;;7.00;;25.00;;3.00;;265.00;;0.00
сыр дорогобужский;;20.00;;28.00;;0.00;;332.00;;0.00
сыр камамбер;;21.00;;23.00;;0.00;;291.00;;0.00
сыр кантали;;26.70;;14.10;;0.00;;234.00;;0.00
сыр карат волна плавленый;;15.10;;23.10;;1.90;;276.00;;0.00
сыр карат дружба плавленый;;15.00;;24.20;;2.50;;287.00;;0.00
сыр карат кисломолочный плавленый;;14.10;;18.00;;3.70;;233.00;;0.00
сыр карат орбита плавленый;;24.70;;8.00;;0.00;;171.00;;0.00
сыр карат с грибами для супа плавленый;;15.90;;25.90;;1.90;;304.00;;0.00
сыр карат с луком для супа плавленый;;16.40;;28.60;;0.00;;323.00;;0.00
сыр карат шоколадный плавленый;;11.60;;18.50;;25.80;;311.00;;0.00
сыр карат янтарь плавленый;;12.00;;26.40;;3.10;;297.00;;0.00
сыр кастелло бри;;19.00;;24.00;;1.00;;296.00;;0.00
сыр кастелло данаблю;;19.70;;28.60;;0.70;;339.00;;0.00
сыр кисломолочный;;31.00;;0.70;;0.30;;133.00;;0.00
сыр козий;;21.30;;21.70;;0.70;;290.00;;0.00
сыр колбасный копченый;;23.00;;19.00;;0.00;;271.00;;0.00
сыр копченый;;27.70;;25.30;;7.30;;380.00;;0.00
сыр костромской;;25.20;;26.30;;0.00;;345.00;;0.00
сыр ламбер;;23.70;;30.50;;0.00;;377.00;;0.00
сыр ламбер сливочный;;23.70;;32.50;;0.00;;395.00;;0.00
сыр ламбер тильзитер;;24.00;;25.00;;0.00;;339.00;;0.00
сыр маасдам;;23.50;;26.00;;0.00;;350.00;;0.00
сыр маскарпоне;;4.80;;41.50;;4.80;;412.00;;0.00
сыр мондзеер;;22.00;;20.30;;6.70;;280.00;;0.00
сыр моцарелла;;18.00;;24.00;;0.00;;240.00;;0.00
сыр моцарелла гальбани;;17.50;;13.50;;1.00;;196.00;;0.00
сыр моцарелла паладин;;19.00;;20.00;;0.00;;255.00;;0.00
сыр олтермани;;29.00;;17.00;;0.00;;270.00;;0.00
сыр пармезан;;33.00;;28.00;;0.00;;392.00;;0.00
сыр плавленый;;16.80;;11.20;;23.80;;257.00;;0.00
сыр полесский;;23.00;;14.30;;0.00;;221.00;;0.00
сыр пошехонский;;26.00;;26.50;;0.00;;350.00;;0.00
сыр прибалтийский;;24.60;;25.20;;0.00;;332.00;;0.00
сыр раклет;;22.70;;28.00;;1.00;;357.00;;0.00
сыр рикотта;;11.00;;13.00;;3.00;;174.00;;0.00
сыр рокишкио;;32.00;;25.00;;0.00;;366.00;;0.00
сыр рокфор;;20.00;;28.00;;0.00;;337.00;;0.00
сыр российский;;24.10;;29.50;;0.30;;363.00;;0.00
сыр сметанковый;;21.00;;27.50;;0.00;;332.00;;0.00
сыр снофриск козий натуральный;;6.00;;25.00;;0.00;;257.00;;0.00
сыр степной;;24.00;;26.30;;1.70;;350.00;;0.00
сыр сулугуни;;20.00;;24.00;;0.00;;290.00;;0.00
сыр тильзитер;;27.80;;25.00;;0.10;;334.00;;0.00
сыр угличский;;25.80;;26.30;;0.00;;347.00;;0.00
сыр фавита;;14.00;;12.00;;3.00;;176.00;;0.00
сыр фермерский;;18.50;;14.10;;1.50;;207.00;;0.00
сыр фета;;17.00;;24.00;;0.00;;290.00;;0.00
сыр филадельфия;;5.40;;24.00;;3.20;;253.00;;0.00
сыр холлендер;;28.00;;17.00;;0.10;;265.00;;0.00
сыр чеддер;;23.00;;32.00;;0.00;;392.00;;0.00
сыр чечил;;19.50;;22.80;;1.90;;313.00;;0.00
сыр чечил рассольный копченый;;19.50;;26.00;;2.20;;320.00;;0.00
сыр швейцарский;;24.90;;31.80;;0.00;;396.00;;0.00
сыр эдам;;24.00;;26.00;;0.00;;330.00;;0.00
сыр эдам копченый;;24.80;;25.00;;0.00;;334.00;;0.00
сыр эмменталь;;28.80;;29.70;;0.10;;380.00;;0.00
сыр янтарный плавленый;;7.00;;27.30;;4.00;;289.00;;0.00
сыр ярлсберг;;28.00;;28.00;;0.00;;364.00;;0.00
сыр ярлсберг лайт;;31.00;;16.00;;0.00;;268.00;;0.00
сыр ярославский;;26.20;;26.60;;0.00;;350.00;;0.00
сырник творожный;;18.60;;3.60;;18.20;;183.00;;0.00
сырный продукт парижская буренка;;7.20;;22.00;;2.00;;232.00;;0.00
сыроежки свежие;;1.70;;0.70;;1.50;;15.00;;0.00
сырок б.ю.александров 5% в темном шоколаде;;13.50;;12.90;;29.00;;286.00;;0.00
сырок б.ю.александров в молочном шоколаде;;8.40;;28.20;;30.70;;410.00;;0.00
сырок б.ю.александров в темном шоколаде;;8.60;;30.80;;27.00;;419.00;;0.00
сырок б.ю.александров с ванилью;;2.80;;6.50;;10.50;;242.00;;0.00
сырок глазированный;;8.50;;27.80;;32.00;;407.00;;0.00
сырок глазированный картошка;;7.00;;23.40;;47.60;;417.00;;0.00
сырок глазированный с начинкой;;9.50;;21.30;;36.00;;374.00;;0.00
сырцееды сыр копченый классический;;46.40;;24.00;;0.00;;413.00;;0.00
сырцееды сыр копченый со вкусом томата;;46.40;;24.00;;0.00;;413.00;;0.00
сырцееды сыр копченый со вкусом чеснока и укропа;;46.40;;24.00;;0.00;;413.00;;0.00
сэндвич биг мак;;27.00;;25.00;;40.00;;495.00;;0.00
сэндвич биг тейсти;;48.00;;51.00;;50.00;;850.00;;0.00
сэндвич биф а-ля рус;;29.00;;31.00;;44.00;;580.00;;0.00
сэндвич гамбургер;;13.00;;9.00;;30.00;;255.00;;0.00
сэндвич двойной чизбургер;;27.00;;23.00;;31.00;;440.00;;0.00
сэндвич макчикен;;19.00;;18.00;;38.00;;390.00;;0.00
сэндвич роял де люкс;;27.00;;27.00;;36.00;;495.00;;0.00
сэндвич роял чизбургер;;32.00;;27.00;;34.00;;505.00;;0.00
сэндвич филе-о-фиш;;15.00;;16.00;;37.00;;350.00;;0.00
сэндвич цезарь ролл;;28.00;;43.00;;49.00;;695.00;;0.00
сэндвич чизбургер;;16.00;;13.00;;30.00;;300.00;;0.00
сэндвич чикен бекон;;27.00;;37.00;;61.00;;665.00;;0.00
сэндвич чикен мифик;;29.00;;35.00;;48.00;;625.00;;0.00
сэндвич чикен эмменталь;;29.00;;35.00;;48.00;;625.00;;0.00
сэндвич чикенбургер;;15.00;;12.00;;36.00;;310.00;;0.00
сякэ тэрияки;;12.90;;5.20;;16.20;;168.00;;0.00
талисман;;15.70;;3.00;;0.00;;90.00;;0.00
талкан-шифа 4 злака;;10.60;;2.70;;60.50;;309.00;;0.00
тамагояки тяхан;;5.80;;5.40;;11.10;;116.00;;0.00
тарталетки для салата;;9.10;;30.90;;48.30;;514.00;;0.00
творог 0.1%;;16.70;;0.10;;2.00;;76.00;;0.00
творог 0.2%;;18.00;;0.20;;1.80;;81.00;;0.00
творог 0.6%;;18.00;;0.60;;1.80;;88.00;;0.00
творог 1.8%;;18.00;;1.80;;3.30;;101.00;;0.00
творог 11%;;16.00;;11.00;;1.00;;170.00;;0.00
творог 18%;;14.00;;18.00;;2.80;;232.00;;0.00
творог 4%;;15.70;;4.00;;1.40;;104.00;;0.00
творог 5%;;17.20;;5.00;;1.80;;121.00;;0.00
творог 8%;;15.00;;8.00;;1.50;;138.00;;0.00
творог 9%;;16.70;;9.00;;2.00;;159.00;;0.00
творог valio 0.3%;;11.00;;0.30;;4.20;;65.00;;0.00
творог домашний (из молока 1%);;17.60;;6.40;;11.30;;166.00;;0.00
творог домик в деревне 0.1%;;10.00;;0.10;;3.50;;55.00;;0.00
творог зерненый сыр домашний;;14.00;;4.00;;2.00;;100.00;;0.00
творог останкинский обезжиренный;;13.50;;0.10;;3.30;;68.00;;0.00
творог простоквашино 2% нежирный;;18.00;;2.00;;3.30;;103.00;;0.00
творог простоквашино 5% зерненый;;12.70;;5.00;;2.40;;105.00;;0.00
творог простоквашино 5% зерненый с клубникой;;10.30;;5.00;;12.50;;127.00;;0.00
творог простоквашино 5% зерненый с малиной;;10.30;;4.00;;12.20;;126.00;;0.00
творог простоквашино 5% зерненый с персиком;;10.30;;4.00;;13.10;;130.00;;0.00
творог простоквашино 5% зерненый с черникой;;10.30;;4.00;;13.10;;127.00;;0.00
творог простоквашино 5% классический;;16.00;;5.00;;3.00;;121.00;;0.00
творог простоквашино 9% классический;;16.00;;9.00;;3.00;;157.00;;0.00
творог тофу;;8.10;;4.20;;0.60;;73.00;;0.00
творожная масса;;7.10;;23.00;;27.50;;341.00;;0.00
творожная масса с изюмом;;6.80;;21.60;;29.90;;343.00;;0.00
творожная масса с курагой;;9.00;;23.00;;29.00;;357.00;;0.00
творожок растишка с абрикосом;;6.30;;3.50;;14.50;;115.00;;0.00
творожок растишка с вишней;;6.30;;3.50;;14.50;;115.00;;0.00
творожок растишка с клубникой;;6.30;;3.50;;14.50;;115.00;;0.00
творожок растишка с черникой;;6.30;;3.50;;14.50;;115.00;;0.00
творожок чудо вишня-черешня;;4.40;;4.00;;20.20;;134.00;;0.00
творожок чудо киви-банан;;4.40;;4.20;;16.90;;123.00;;0.00
творожок чудо клубника;;4.40;;4.20;;18.60;;130.00;;0.00
творожок чудо клубника-земляника;;4.40;;4.00;;19.40;;131.00;;0.00
творожок чудо персик-груша;;4.40;;4.20;;18.90;;131.00;;0.00
творожок чудо черника;;4.40;;4.20;;19.00;;131.00;;0.00
творожок чудо шоколад;;4.40;;4.20;;19.10;;132.00;;0.00
телятина (легкие тушеные);;18.70;;2.60;;0.00;;104.00;;0.00
телятина (легкие);;16.30;;2.30;;0.00;;90.00;;0.00
телятина (лопатка);;19.90;;2.80;;0.00;;106.00;;0.00
телятина (мякоть);;20.50;;2.40;;0.00;;105.00;;0.00
телятина (окорок);;19.90;;3.10;;0.00;;108.00;;0.00
телятина (печень);;19.20;;3.30;;4.10;;124.00;;0.00
телятина отварная;;30.70;;0.90;;0.00;;131.00;;0.00
терпуг;;17.80;;3.40;;0.00;;102.00;;0.00
терпуг зубатый;;17.60;;9.50;;0.00;;85.00;;0.00
тесто дрожжевое постное;;5.80;;6.40;;49.30;;274.00;;0.00
тесто талосто слоеное дрожжевое;;6.10;;21.30;;36.30;;362.00;;0.00
тесто уральский пекарь слоеное бездрожжевое;;6.90;;31.80;;43.20;;487.00;;0.00
тесто черемушки слоеное бездрожжевое;;6.10;;26.20;;37.10;;410.00;;0.00
тесто черемушки слоеное дрожжевое;;6.20;;21.50;;39.80;;378.00;;0.00
тетерев;;18.00;;20.00;;0.50;;254.00;;0.00
тефтели свиные;;7.00;;10.00;;12.00;;172.00;;0.00
тиляпия;;20.10;;1.70;;0.00;;96.00;;0.00
тиляпия жареная;;26.10;;2.60;;0.00;;128.00;;0.00
тимьян;;5.60;;1.70;;10.50;;101.00;;0.00
тимьян сушеный;;9.10;;7.40;;26.90;;276.00;;0.00
ткемали;;5.00;;40.00;;10.00;;418.00;;0.00
тмин;;17.80;;44.20;;22.30;;375.00;;0.00
толокно;;12.50;;6.00;;64.90;;363.00;;0.00
толстолобик белый свежий;;19.50;;0.90;;0.20;;86.00;;0.00
томат;;0.60;;0.20;;4.20;;20.00;;0.00
томат маринованный;;1.70;;0.20;;1.80;;15.00;;0.00
томат соленый;;1.10;;0.10;;1.60;;13.00;;0.00
томат черри;;0.80;;0.10;;2.80;;15.00;;0.00
томатная паста;;5.60;;1.50;;16.70;;92.00;;0.00
томатный сок;;1.10;;0.20;;3.80;;21.00;;0.00
томаты в собственном соку;;1.20;;0.50;;3.60;;24.00;;0.00
тоник;;0.00;;0.00;;8.30;;34.00;;0.00
тонкацу тяхан;;1.90;;1.20;;25.30;;120.00;;0.00
топинамбур;;2.10;;0.10;;12.80;;61.00;;0.00
тори папурика;;8.30;;10.30;;10.30;;167.00;;0.00
торт ассорти;;4.70;;14.90;;36.10;;294.00;;0.00
торт банкетный;;3.90;;19.50;;45.30;;367.00;;0.00
торт вензель мастера;;5.00;;12.00;;38.10;;274.00;;0.00
торт верона;;5.00;;19.80;;39.30;;350.00;;0.00
торт вивальди;;4.30;;12.80;;52.60;;340.00;;0.00
торт вишневый сад;;3.00;;15.60;;36.20;;298.00;;0.00
торт домашний с абрикосом;;4.50;;15.00;;49.50;;351.00;;0.00
торт ежик;;4.10;;25.00;;50.90;;445.00;;0.00
торт зигзаг;;6.20;;16.80;;37.20;;311.00;;0.00
торт зимняя вишня;;3.10;;6.10;;55.50;;282.00;;0.00
торт золотой ключик;;5.40;;15.00;;49.20;;357.00;;0.00
торт изабелла;;4.60;;18.60;;26.50;;291.00;;0.00
торт искушение;;7.60;;21.40;;59.90;;442.00;;0.00
торт йогуртовый с клюквой;;2.50;;10.10;;35.40;;240.00;;0.00
торт к торжеству;;3.80;;17.60;;45.20;;349.00;;0.00
торт карамелия;;4.90;;26.80;;53.10;;471.00;;0.00
торт кариока;;6.70;;20.50;;47.40;;401.00;;0.00
торт карусель;;12.90;;24.90;;35.20;;416.00;;0.00
торт королевский орех;;7.70;;27.50;;29.50;;396.00;;0.00
торт космический;;6.60;;27.60;;58.60;;462.00;;0.00
торт крем-брюле;;5.40;;13.40;;36.50;;285.00;;0.00
торт крепвиль бель шерри;;2.90;;15.50;;35.70;;297.00;;0.00
торт крепвиль ле нуар;;3.40;;17.90;;36.10;;322.00;;0.00
торт крепвиль ля форте;;2.90;;15.50;;35.30;;296.00;;0.00
торт крепвиль шаттери;;2.90;;16.50;;36.40;;310.00;;0.00
торт легенда осени;;3.90;;13.70;;39.20;;289.00;;0.00
торт ленинградский;;4.30;;23.60;;57.90;;454.00;;0.00
торт лесной гость;;4.10;;21.70;;43.00;;377.00;;0.00
торт лилия;;3.80;;14.00;;47.90;;328.00;;0.00
торт маковый;;11.40;;37.40;;40.20;;543.00;;0.00
торт малиновый;;6.10;;24.20;;37.80;;411.00;;0.00
торт малиновый рай;;3.20;;17.80;;48.10;;365.00;;0.00
торт маска;;4.70;;16.30;;49.70;;357.00;;0.00
торт медовая сказка;;6.40;;24.80;;54.70;;467.00;;0.00
торт медовая фантазия с грецким орехом;;3.30;;23.80;;58.30;;460.00;;0.00
торт медовая фантазия с грушей;;3.10;;18.20;;54.10;;392.00;;0.00
торт медовая фантазия с черносливом;;3.10;;22.20;;57.60;;441.00;;0.00
торт медовик;;6.00;;29.00;;48.90;;478.00;;0.00
торт медовый от палыча;;5.40;;26.30;;42.40;;428.00;;0.00
торт на фруктозе вишневый;;2.90;;16.70;;53.80;;377.00;;0.00
торт на фруктозе с крыжовником;;2.90;;16.60;;54.50;;379.00;;0.00
торт на фруктозе с курагой;;3.10;;16.70;;55.20;;384.00;;0.00
торт наполеон от палыча;;5.90;;32.70;;23.80;;413.00;;0.00
торт наполеон черемушки;;6.40;;42.20;;38.70;;558.00;;0.00
торт натюрморт;;4.20;;14.70;;48.40;;341.00;;0.00
торт нежный от палыча;;7.70;;28.50;;49.70;;486.00;;0.00
торт нюанс;;11.70;;23.80;;34.30;;413.00;;0.00
торт ореховый от палыча;;8.50;;32.40;;42.70;;496.00;;0.00
торт от всей души;;3.50;;13.60;;48.30;;324.00;;0.00
торт отелло;;5.90;;15.40;;55.90;;379.00;;0.00
торт панчо;;5.60;;13.10;;33.50;;270.00;;0.00
торт персидская ночь;;6.40;;27.30;;53.40;;478.00;;0.00
торт пирамида;;4.50;;14.00;;34.50;;284.00;;0.00
торт подарочный;;6.60;;21.50;;43.60;;388.00;;0.00
торт полено;;2.60;;17.80;;50.60;;354.00;;0.00
торт полет;;5.70;;24.80;;55.40;;456.00;;0.00
торт постный апельсиновый;;5.50;;8.00;;12.80;;145.00;;0.00
торт постный с лимоном и малиной;;5.50;;8.00;;12.80;;145.00;;0.00
торт постный с морковью и ананасами;;5.50;;8.00;;12.80;;145.00;;0.00
торт постный с морковью и мандаринами;;5.50;;8.00;;12.80;;145.00;;0.00
торт постный с орехами;;6.20;;9.10;;13.00;;159.00;;0.00
торт постный свекольный;;5.50;;8.00;;12.80;;145.00;;0.00
торт постный ягодный;;5.50;;8.00;;12.80;;145.00;;0.00
торт прага от палыча;;4.60;;26.50;;65.10;;517.00;;0.00
торт прага черемушки;;7.20;;24.30;;42.00;;411.00;;0.00
торт прелесть;;3.90;;20.00;;48.30;;417.00;;0.00
торт птичка;;3.00;;17.80;;62.60;;412.00;;0.00
торт птичка от палыча ассорти;;4.30;;20.30;;53.90;;416.00;;0.00
торт птичка от палыча классическая;;3.20;;16.90;;54.40;;383.00;;0.00
торт птичка от палыча крем-брюле;;4.10;;21.10;;48.40;;400.00;;0.00
торт птичка от палыча с халвой и мармеладом;;5.50;;24.50;;59.20;;479.00;;0.00
торт птичьи голоса;;3.60;;23.80;;55.50;;435.00;;0.00
торт радость;;3.70;;16.10;;48.50;;344.00;;0.00
торт райский сад;;3.30;;8.70;;43.40;;264.00;;0.00
торт роза;;4.00;;18.10;;59.70;;404.00;;0.00
торт ром и шоколад;;6.80;;23.30;;49.70;;436.00;;0.00
торт рыжик;;5.40;;26.20;;46.10;;436.00;;0.00
торт с черносливом;;4.50;;22.70;;31.00;;346.00;;0.00
торт с черносливом и с курагой;;4.50;;22.70;;42.50;;392.00;;0.00
торт сад вероники;;4.40;;17.50;;42.90;;340.00;;0.00
торт сказка;;4.30;;17.10;;46.90;;351.00;;0.00
торт сказки востока ассорти;;7.80;;26.50;;65.10;;530.00;;0.00
торт сказки востока с инжиром и орехами;;7.80;;26.50;;65.10;;530.00;;0.00
торт сказки востока с курагой и орехами;;7.80;;26.50;;65.10;;530.00;;0.00
торт сказки востока с черносливом и орехами;;3.30;;23.80;;58.30;;460.00;;0.00
торт сметанно-ореховый;;2.90;;13.50;;35.30;;275.00;;0.00
торт сметанный с ананасом;;4.80;;17.50;;40.60;;339.00;;0.00
торт сметанный с медом;;3.30;;19.50;;25.80;;292.00;;0.00
торт сметанный с персиками;;4.80;;17.50;;40.60;;339.00;;0.00
торт сметанный с черносливом;;4.80;;17.50;;40.60;;339.00;;0.00
торт соблазн;;4.00;;9.00;;41.20;;234.00;;0.00
торт сырный;;3.60;;18.40;;43.30;;353.00;;0.00
торт сырный десерт;;6.00;;24.70;;21.60;;333.00;;0.00
торт тайна вкуса;;13.40;;30.60;;67.10;;597.00;;0.00
торт тартюф;;3.30;;23.80;;58.30;;461.00;;0.00
торт творожно-сливочный с ананасом;;4.60;;10.10;;43.20;;282.00;;0.00
торт творожно-сливочный с вишней;;3.30;;8.00;;37.60;;236.00;;0.00
торт творожно-сливочный с малиной и абрикосом;;3.40;;8.00;;36.20;;231.00;;0.00
торт творожно-сливочный с малиной и черникой;;3.30;;8.00;;36.40;;231.00;;0.00
торт творожный десерт;;3.60;;12.60;;26.60;;239.00;;0.00
торт триумф;;3.90;;15.30;;35.60;;292.00;;0.00
торт трюфель;;4.30;;22.60;;31.10;;345.00;;0.00
торт трюфель с кофе;;3.70;;27.30;;46.10;;445.00;;0.00
торт трюфель с маком;;3.70;;27.30;;46.10;;445.00;;0.00
торт трюфель с орехами;;3.70;;27.30;;46.10;;445.00;;0.00
торт трюфель с шоколадом;;3.70;;27.30;;46.10;;445.00;;0.00
торт трюфель черемушки;;4.40;;17.00;;50.40;;365.00;;0.00
торт фруктовая услада;;0.60;;9.10;;35.10;;222.00;;0.00
торт фруктори - вишня в черном;;5.20;;23.50;;58.30;;467.00;;0.00
торт цветок островов;;6.80;;15.70;;37.40;;304.00;;0.00
торт чародейка;;5.30;;15.50;;57.30;;382.00;;0.00
торт чародейка с вишней;;4.80;;11.20;;59.90;;352.00;;0.00
торт чародейка с фундуком;;5.80;;17.40;;54.40;;390.00;;0.00
торт черный принц;;5.90;;19.30;;39.40;;348.00;;0.00
торт шоколадная симфония;;6.60;;26.00;;38.10;;413.00;;0.00
трепанг;;7.30;;0.60;;0.00;;34.00;;0.00
трепанг вареный;;9.00;;0.70;;0.00;;42.00;;0.00
трепанг жареный;;9.00;;0.70;;0.00;;41.00;;0.00
треска (печень в масле);;4.20;;65.70;;1.20;;613.00;;0.00
треска горячего копчения;;26.00;;1.20;;0.00;;115.00;;0.00
треска жареная;;23.00;;0.10;;0.00;;111.00;;0.00
треска запеченная;;6.00;;3.70;;8.00;;90.00;;0.00
треска копченая;;22.10;;0.50;;0.00;;94.00;;0.00
треска отварная;;17.80;;0.70;;0.00;;78.00;;0.00
треска с гриля;;22.10;;9.10;;0.60;;172.00;;0.00
треска свежая;;17.70;;0.70;;0.00;;78.00;;0.00
треска соленая;;23.10;;0.60;;0.00;;98.00;;0.00
треска тушеная;;9.70;;5.10;;3.90;;101.00;;0.00
трио-aссорти из сладкого перца;;1.10;;0.20;;4.80;;25.00;;0.00
тритикале;;12.80;;2.10;;54.50;;274.00;;0.00
трюфели свежие;;5.90;;0.50;;5.30;;51.00;;0.00
тунец 5 морей в собственном соку;;20.20;;0.40;;0.00;;88.00;;0.00
тунец в растительном масле;;27.10;;9.00;;0.00;;190.00;;0.00
тунец в собственном соке;;21.00;;1.20;;0.00;;96.00;;0.00
тунец свежий;;23.00;;1.00;;0.00;;101.00;;0.00
турецкий горох нут;;6.30;;3.20;;18.30;;127.00;;0.00
турнепс;;1.00;;0.00;;6.00;;28.00;;0.00
тыква;;1.30;;0.30;;7.70;;28.00;;0.00
тыква жареная;;1.40;;5.50;;5.20;;76.00;;0.00
угорь копченый;;17.90;;28.60;;0.00;;326.00;;0.00
угорь морской свежий;;19.10;;1.90;;0.00;;93.00;;0.00
угорь свежий;;14.50;;30.50;;0.00;;332.00;;0.00
укроп;;2.50;;0.50;;6.30;;38.00;;0.00
укроп сушеный;;2.50;;0.50;;6.30;;40.00;;0.00
уксус 3%-ный;;0.00;;0.00;;3.00;;11.00;;0.00
уксус бальзамический;;0.50;;0.00;;17.00;;88.00;;0.00
уксус белый винный;;0.00;;0.00;;5.90;;14.00;;0.00
уксус яблочный;;0.00;;0.00;;7.20;;14.00;;0.00
улитка черемушки с кремом и изюмом;;5.20;;14.80;;45.10;;339.00;;0.00
улитка черемушки со вкусом апельсина и шоколада;;5.60;;16.80;;35.30;;317.00;;0.00
уми каигара;;4.60;;2.80;;15.60;;106.00;;0.00
умисай гюнику;;9.90;;5.10;;9.20;;122.00;;0.00
унайдзю;;6.50;;8.00;;10.80;;142.00;;0.00
урюк;;5.00;;0.40;;50.60;;213.00;;0.00
устрицы отварные;;14.00;;3.00;;0.00;;95.00;;0.00
устрицы свежие;;14.00;;0.30;;6.00;;95.00;;0.00
утка;;13.50;;28.60;;0.00;;308.00;;0.00
утка вареная;;19.70;;18.80;;0.00;;248.00;;0.00
утка жареная;;22.60;;19.50;;0.00;;266.00;;0.00
уха;;3.40;;1.00;;5.50;;46.00;;0.00
фазан;;18.00;;20.00;;0.50;;254.00;;0.00
фасоль heinz в томатном соусе;;4.90;;0.20;;12.90;;73.00;;0.00
фасоль белая;;7.00;;0.50;;16.90;;102.00;;0.00
фасоль вареная;;7.80;;0.50;;21.50;;123.00;;0.00
фасоль красная;;8.40;;0.30;;13.70;;93.00;;0.00
фасоль спаржевая;;2.80;;0.40;;8.40;;47.00;;0.00
фасоль стручковая;;2.00;;0.20;;3.60;;24.00;;0.00
фасоль сухая;;21.10;;1.20;;41.40;;265.00;;0.00
фейхоа;;1.00;;1.00;;11.00;;49.00;;0.00
фенхель;;1.20;;0.20;;7.30;;31.00;;0.00
физалис;;1.00;;1.00;;3.90;;32.00;;0.00
финики;;2.50;;0.50;;69.20;;274.00;;0.00
фисташки;;20.00;;50.00;;7.00;;556.00;;0.00
флай дикая вишня;;2.10;;6.00;;33.60;;188.00;;0.00
флай душистая малина;;2.20;;5.50;;29.20;;159.00;;0.00
флай лесные ягоды;;1.80;;8.70;;25.50;;172.00;;0.00
флай творожный;;8.00;;20.70;;31.00;;341.00;;0.00
флай фруктовая экзотика;;1.80;;11.50;;27.90;;211.00;;0.00
флай черная смородина;;2.50;;6.70;;27.70;;175.00;;0.00
форель;;19.20;;2.10;;0.00;;97.00;;0.00
форель копченая;;26.00;;3.10;;0.50;;132.00;;0.00
форель отварная;;15.50;;3.00;;0.00;;89.00;;0.00
форель слабосоленая;;20.60;;10.10;;0.00;;186.00;;0.00
форель слабосоленая жирная;;23.00;;15.00;;0.00;;227.00;;0.00
фруктоза;;0.00;;0.00;;99.80;;399.00;;0.00
фундук;;16.10;;66.90;;9.90;;704.00;;0.00
фунчоза;;0.70;;0.50;;84.00;;320.00;;0.00
халва подсолнечная;;11.60;;29.70;;54.00;;523.00;;0.00
халва рот фронт в шоколаде;;14.30;;33.80;;44.30;;534.00;;0.00
халва тахинная;;12.70;;29.90;;50.60;;516.00;;0.00
хамса соленая;;21.20;;9.00;;0.00;;166.00;;0.00
харусамэ тамагояки;;7.70;;2.50;;20.50;;135.00;;0.00
хек жареный;;14.30;;3.90;;2.50;;105.00;;0.00
хек отварной;;18.50;;2.30;;0.00;;95.00;;0.00
хек свежий;;16.60;;2.20;;0.00;;86.00;;0.00
хлеб 8 злаков;;13.70;;5.20;;42.00;;269.00;;0.00
хлеб английский зерновой;;13.30;;8.80;;40.90;;300.00;;0.00
хлеб бауэрброт;;8.00;;2.50;;49.60;;252.00;;0.00
хлеб богородский заварной;;6.20;;0.80;;41.80;;189.00;;0.00
хлеб бородинский;;6.90;;1.30;;40.90;;208.00;;0.00
хлеб боярский;;6.90;;1.30;;48.30;;232.00;;0.00
хлеб бурже многозерновой;;7.60;;2.60;;41.60;;225.00;;0.00
хлеб высивковый;;9.00;;2.20;;36.00;;217.00;;0.00
хлеб геркулес зерновой;;10.10;;5.40;;49.00;;289.00;;0.00
хлеб геркулес молочный;;10.40;;2.70;;51.60;;277.00;;0.00
хлеб горняцкий;;6.80;;1.10;;36.70;;136.00;;0.00
хлеб горчичный;;7.10;;4.80;;48.30;;269.00;;0.00
хлеб дарницкий;;6.60;;1.10;;41.00;;206.00;;0.00
хлеб двинский ароматный;;6.70;;2.70;;42.70;;214.00;;0.00
хлеб дворянский;;9.20;;9.50;;28.80;;238.00;;0.00
хлеб деревенский;;6.80;;1.20;;41.20;;203.00;;0.00
хлеб донской;;7.10;;0.90;;44.00;;219.00;;0.00
хлеб древнерусский зерновой;;9.60;;2.70;;47.10;;252.00;;0.00
хлеб елизавета вафельный;;11.40;;3.50;;70.70;;368.00;;0.00
хлеб елизавета вафельный йодированный;;11.40;;3.50;;70.60;;368.00;;0.00
хлеб елизавета вафельный кукурузный;;10.90;;3.60;;71.20;;368.00;;0.00
хлеб елизавета вафельный ржаной;;11.10;;4.40;;70.10;;370.00;;0.00
хлеб елизавета вафельный с витаминами и железом;;11.40;;3.50;;70.60;;368.00;;0.00
